t,x1,y1,z1,torso1,torso2,armL1,armL2,armL3,armL4,armL5,armL6,armL7
279.370448350906,0.109464973449707,0.292010040283203,0.509505981445313,0.300499645816208,-0.033860229047496,-0.426120141130016,1.88675010847737,0.333479753382211,-2.08828810117105,-0.023860591786565,0.060305557156487,-0.215162622116658
297.860377311707,0.287537113189698,-0.285900638580323,0.0486123046875,-0.717708864282659,0.405460363747043,-1.04615788831731,1.16834950867363,-0.247870203086674,-1.36626923023907,9.15594782768498E-05,-0.039963608370587,-0.025183533037076
315.251211881638,0.275256244659424,-0.257956092834472,0.200681091308593,-0.635209460034185,0.194020286896856,-1.05239043611132,1.2587808732584,-0.168380277396432,-1.58706083746741,0.000902651819872,-0.031695111039264,-0.083630246363236
331.550884246826,0.262804931640625,-0.266280134677887,0.355966369628906,-0.620109336653435,0.065999044029883,-1.05852067546037,1.47328034561269,0.019390475896679,-1.68095004906593,-0.001000443095099,0.003276923847572,-0.105905010941813
350.001308679581,0.261083686828613,-0.279736877441407,0.524764190673828,-0.672250781740657,0.022630051573382,-1.04654025321265,1.73627092062633,0.300169360573274,-1.58676842237972,-2.7324032783969E-05,0.058058445744545,-0.076430763198759
366.341352701187,0.29535581111908,-0.085807205200195,0.034297271728515,-0.427469632465775,0.332611136761358,-0.903029407224487,1.02781077468275,-0.401659446976149,-1.47512817685138,0.001161511077827,-0.07916806669351,-0.061202765475109
382.651058673859,0.273086799621582,-0.076711471557618,0.19247055053711,-0.341159244697398,0.115129093082886,-0.905950881708598,1.1543105165029,-0.318350867862065,-1.75083054385806,0.000139496377899,-0.071226818596936,-0.138782650726256
400.001137256622,0.275150772094726,-0.071613754272461,0.347687347412109,-0.328719619245637,-0.011431033083626,-0.919818326385744,1.42671036819777,-0.085870327030041,-1.89417050236806,-0.005370370864589,-0.023295714014041,-0.175020049320789
416.351076841354,0.278113571166992,-0.081780700683594,0.513327331542969,-0.3671803525499,-0.027749712452752,-0.903668059941566,1.76910056385634,0.266419865763805,-1.82054901192947,-0.007781596915546,0.050684429654869,-0.147814729605327
433.74116230011,0.293866174697876,0.103960632324219,0.028534545898437,-0.159359511621131,0.294350779697512,-0.71207224481803,0.985010708452131,-0.464059867951352,-1.48280862690872,0.002110661690331,-0.100002934639192,-0.074358184712016
451.131325721741,0.273291923522949,0.106205718994141,0.190892944335938,-0.065049414043929,0.081818700273949,-0.712831807515527,1.13049021694197,-0.374700693367051,-1.78291087582271,6.95085044512784E-05,-0.090883589297522,-0.161668280543032
468.531255722046,0.27128125,0.114236694335937,0.347708953857422,-0.064819316925746,-0.037340927329008,-0.721149794117087,1.42460116076159,-0.125780672178856,-1.95172066783957,-0.008590771781156,-0.034051305529456,-0.205716027540239
484.831379890442,0.276635871887207,0.106673461914062,0.511685882568359,-0.100340559545223,-0.043129787327291,-0.700079421546679,1.79696049686559,0.256019476021941,-1.88413826801529,-0.013251197162351,0.050793512733118,-0.178510707824777
503.31148314476,0.295777288913727,0.286482299804687,0.027011291503907,0.014391136639703,0.286880772629505,-0.543299480271643,1.02328956815003,-0.410009096152209,-1.36997954626977,0.00220078306162,-0.088832827426428,-0.055464995559177
553.321410417557,0.278560256958007,0.283931060791016,0.514893218994141,0.079940532551037,-0.049220649793189,-0.525670391759279,1.75389070837097,0.227648501349996,-1.74203891646749,-0.010701912840483,0.042285032629646,-0.152636201663961
570.711683988571,0.440347553253173,-0.298957862854004,0.079414611816406,-0.760230332353853,0.502870540622762,-0.948156732223487,1.3641689057627,-0.084350727312042,-1.16781813571031,-0.001298610610744,-0.007762283671292,0.018755130881882
588.101727724075,0.423516641616821,-0.269210247039795,0.226296447753906,-0.684229733587055,0.296689621030042,-0.948731312985131,1.42008098764751,-0.008980498775266,-1.33872085276463,0.000821159090515,0.002273359527676,-0.026623429669971
604.411524295807,0.416723724365234,-0.272286991119385,0.377077270507812,-0.681229842408746,0.164119166388995,-0.942007891338994,1.56907205266264,0.141570128175786,-1.38096093123505,0.001741547563247,0.03166034080813,-0.035720958395991
621.801490306854,0.414168594360351,-0.287188707351684,0.550208587646485,-0.760260532600615,0.10234959501281,-0.917697751344571,1.76224073095025,0.383859517408345,-1.26009858495754,0.006470043341904,0.080769542636121,0.00077823958634
640.284258365631,0.448316200256348,-0.101419387817382,0.05930712890625,-0.513819807860839,0.425650427129595,-0.851240665697514,1.24045939425988,-0.195659249495001,-1.27604048029564,-0.000740625099151,-0.037018365257847,-0.017089568630952
655.501772165299,0.425849779129028,-0.081805191040039,0.206530487060546,-0.432729269092238,0.213208948446316,-0.847167962852844,1.31806086647809,-0.119939081590989,-1.47407068884573,-9.73119062313326E-05,-0.026306406973731,-0.071172958827126
672.901661634445,0.422513885498047,-0.093475128173828,0.358407012939453,-0.425899699003174,0.079598742452481,-0.84325854015267,1.50052126085895,0.041820151229544,-1.54366068602615,-0.001550758702753,0.007705696824508,-0.087819036568022
690.29155087471,0.428296501159668,-0.101868240356446,0.529542724609375,-0.487830338362087,0.029429900784681,-0.823881940726746,1.738250950733,0.291658643414487,-1.44381867023264,-4.84162686174332E-05,0.059825591612189,-0.056075860797375
708.771513223648,0.450379686355591,0.098809143066406,0.053219879150391,-0.309659428587162,0.393969888907787,-0.719270005618114,1.19306991586657,-0.236829376365867,-1.27521980057412,-0.000280430862785,-0.049562919256556,-0.024703567492777
725.071800947189,0.427690334320069,0.097962585449219,0.199864685058594,-0.224439605285171,0.179230315256657,-0.708100816999693,1.28239035541758,-0.159610700979689,-1.49031938034141,-0.000340831356308,-0.038501895122042,-0.08541920884653
742.47182559967,0.428757465362549,0.091592529296875,0.354151428222657,-0.220699568376707,0.044930297277269,-0.701399097144914,1.47609021088411,0.003659502916912,-1.57281015594795,-0.003090491918593,-0.001130032513713,-0.105599578322715
758.771852731705,0.435052703857422,0.086291717529297,0.525919189453125,-0.274970370545113,0.005680043236242,-0.685340804959344,1.73310142566956,0.263999052332923,-1.48475869998532,-0.002917919079956,0.054851403244005,-0.076321680120509
776.161699533463,0.450472162246704,0.289728515625,0.053817138671875,-0.177999775038923,0.419151142278922,-0.588580784647414,1.22847070466307,-0.204839165772505,-1.16240989469502,-0.000598731876272,-0.042516152401629,-0.001861570907301
792.471712350845,0.429310699462891,0.283831512451172,0.202576995849609,-0.091070042527436,0.193049085310526,-0.567530047031091,1.30434016724726,-0.12387949473987,-1.37360069966717,2.25303428220376E-05,-0.031106062416716,-0.061617281172457
809.872135400772,0.43659370803833,0.270345458984375,0.35719418334961,-0.089269053208658,0.057459085362325,-0.554968843509912,1.48930040130873,0.022390367074988,-1.45144063727244,-0.002780819547039,0.003865972470121,-0.081230418641744
826.17175078392,0.441260314941406,0.265850067138672,0.534012390136719,-0.139880352459964,0.029400179906916,-0.538188191697744,1.74059061052501,0.279340777687765,-1.36660862348839,-0.00228802821893,0.057971179281945,-0.053348783841134
843.572069168091,0.599819362640381,-0.320573394775391,0.126808013916015,-0.885690306674054,0.659660155059542,-0.834029078314114,1.57894843456737,0.078479415846034,-0.832088224259677,-0.002158598589953,0.033362036828825,0.103207250062757
860.961751461029,0.575935472100973,-0.28603678894043,0.276266906738281,-0.802809804073588,0.451799526504087,-0.837520999885324,1.60073083257801,0.18624923609894,-0.994339289670327,0.003560273534883,0.049702681950622,0.061559330787043
877.262038230896,0.565116815567017,-0.278153003692627,0.432176666259765,-0.820329782147227,0.313929168240895,-0.815760303666035,1.69598206168131,0.340490045582849,-0.997271110451173,0.008470929532102,0.079678711853624,0.062650161569539
894.661952495575,0.565014881134033,-0.276146694183349,0.613426910400392,-0.951840351937645,0.23592001337996,-0.767571992667057,1.84954083706778,0.614229875919034,-0.802189021227801,0.019831016004388,0.134591133444496,0.115031855745019
913.142334222794,0.609110492706299,-0.118988555908203,0.099797515869141,-0.660579584789828,0.58219124905734,-0.771098017053257,1.47885873941009,-0.024589712029995,-0.970319068008023,-0.002960103551623,0.005414952181266,0.060381233541947
928.361838579178,0.580226801872253,-0.089273132324219,0.250544311523438,-0.578129555547964,0.367719163306098,-0.76863848069946,1.51347206320592,0.071210264387441,-1.13449048561751,0.000952506195478,0.020053901282368,0.016987985014237
945.751904249191,0.576100671768189,-0.082703186035157,0.398641052246094,-0.5841902177671,0.229489757664741,-0.751057962862989,1.6345918276068,0.210780465111208,-1.1552701728654,0.003190200669806,0.048437318242926,0.0130391775816
963.142094612122,0.581634746551514,-0.077559677124023,0.574290985107422,-0.684420522447548,0.162770222033648,-0.71147079517185,1.80287165146379,0.455429308543135,-1.0063091335058,0.010470856984308,0.098113752077814,0.056476059340609
980.541805744171,0.610551948547363,0.112299072265625,0.091985076904297,-0.491329732034451,0.566791040684961,-0.67765940423759,1.44039903145088,-0.059420663294923,-0.969568376159951,-0.003060771040828,-0.004227991936003,0.054141681466067
996.841809272766,0.574530577182769,0.135543914794922,0.241381378173828,-0.407130005956404,0.341339487444427,-0.667652811584724,1.4803613301069,0.033600890420455,-1.14290053528709,0.000281389600778,0.0100618913147,0.007955906135167
1014.2417538166,0.573057808876038,0.132065643310547,0.387687561035157,-0.409689836396189,0.20118925023524,-0.649679594666556,1.6111507926853,0.170179828607845,-1.17236063631843,0.001581438318511,0.038772557510007,0.001498187902788
1031.63213610649,0.580445343017579,0.120741241455078,0.564730834960938,-0.501290540406787,0.143030286138541,-0.607830273581104,1.79696049686559,0.406079229120869,-1.03442987756172,0.007120067700771,0.08703091132765,0.042164359474256
1050.11192083359,0.579575508117676,0.355627288818359,0.100720703125001,-0.393429160675604,0.633680272940714,-0.569189717360586,1.4829097404634,-0.056570335243433,-0.831159207145014,-0.004560237260986,-0.000584617122465,0.083746828903021
1065.33176469803,0.59159842300415,0.274820953369141,0.244273590087891,-0.3057798953008,0.384349432522763,-0.548289858865125,1.51217098914313,0.054609716048541,-1.01793095545002,6.18386005117562E-05,0.015821477846282,0.035401208622778
1093.81192183495,0.581135334014893,0.286481506347657,0.564594696044922,-0.396604021537531,0.192731263666035,-0.480083195467237,1.80090608921803,0.418380796301719,-0.903958100386097,0.008252337269829,0.088907140273544,0.070089627506165
1100.1221678257,0.577954170227051,0.287598480224609,0.583153015136719,-0.407089738960722,0.186890631816161,-0.474960539288341,1.82009047277765,0.444449841053844,-0.886918450046665,0.008950298528317,0.093946778488678,0.0748674663335
